RB0012851,120408.916,4682.20543107068,N,11712.574920211897,W,836.5867816464481,M,72.0,50.44848693638291,101.325
RB0012851,120508.916,4686.950807794304,N,11712.899963123824,W,840.8112103826969,M,72.0,46.126421075043616,101.325
RB0012851,120608.916,4694.677428928228,N,11715.334068669536,W,846.0624216161812,M,72.0,44.205164363396804,101.325
RB0012851,120708.916,4701.545266249956,N,11721.362931502616,W,851.7481687855993,M,72.0,37.17433924290127,101.325
RB0012851,120808.916,4706.10184673976,N,11729.646346072906,W,858.9536640003865,M,72.0,32.27692889203284,101.325
RB0012851,120908.916,4706.627228207349,N,11738.036924525722,W,868.1620846970742,M,72.0,30.147591048652718,101.325
RB0012851,121008.916,4714.878404529757,N,11741.0665969447,W,877.3386384794088,M,72.0,24.00572489822192,101.325
RB0012851,121108.916,4724.682516852917,N,11747.835730451552,W,883.3227681950382,M,72.0,14.748559022476362,101.325
RB0012851,121208.916,4730.819168481275,N,11753.880884078468,W,885.8453349777897,M,72.0,13.501871431563016,101.325
RB0012851,121308.916,4737.188582657431,N,11758.173001283012,W,890.8105123939276,M,72.0,4.987660360900286,101.325
RB0012851,121408.916,4736.66006248765,N,11764.28000124293,W,893.0040040629632,M,72.0,-4.475665462888442,101.325
RB0012851,121508.916,4744.700178869116,N,11763.609219587992,W,899.080553637405,M,72.0,-9.097407510612008,101.325
RB0012851,121608.916,4749.355946017238,N,11770.231144602043,W,900.609914691781,M,72.0,-10.17937588574047,101.325
RB0012851,121708.916,4758.308406640251,N,11778.0577110082,W,900.9400363663544,M,72.0,-18.277044288998965,101.325
RB0012851,121808.916,4768.282084992241,N,11786.45490269798,W,905.8548272267966,M,72.0,-27.190910148919976,101.325
RB0012851,121908.916,4770.992014621605,N,11788.791561714559,W,914.4356630337521,M,72.0,-34.98171724760209,101.325
RB0012851,122008.916,4780.906261506787,N,11790.37287131215,W,915.874256709001,M,72.0,-36.28935530272481,101.325
RB0012851,122108.916,4789.543614131944,N,11790.60539113668,W,919.4145118094586,M,72.0,-46.11029810236104,101.325
RB0012851,122208.916,4793.965424880715,N,11792.927172198875,W,929.078386288433,M,72.0,-54.31791575346974,101.325
RB0012851,122308.916,4802.321824041402,N,11798.706613533035,W,936.054353360635,M,72.0,-58.07407451283658,101.325
RB0012851,122408.916,4810.8928594230065,N,11805.427661328249,W,938.8630367280118,M,72.0,-64.132635670674,101.325
RB0012851,122508.916,4817.040158037463,N,11807.622657968737,W,942.9668666693177,M,72.0,-72.6191058325997,101.325
RB0012851,122608.916,4819.707877700066,N,11816.870397120889,W,946.396205417429,M,72.0,-79.80331297854745,101.325
RB0012851,122708.916,4820.451462320433,N,11824.500314435973,W,951.3151752859803,M,72.0,-79.798141610558,101.325
RB0012851,122808.916,4828.889262914093,N,11831.928518225539,W,961.2941907887532,M,72.0,-83.083051673652,101.325
RB0012851,122908.916,4833.188586511616,N,11839.538820675287,W,970.3268160152182,M,72.0,-89.64141123437999,101.325
RB0012851,123008.916,4837.893059044571,N,11843.899049954904,W,978.2186592576529,M,72.0,-90.51266295370385,101.325
RB0012851,123108.916,4838.606373293753,N,11848.027767813363,W,979.8414468240643,M,72.0,-91.53221139706503,101.325
RB0012851,123208.916,4846.780057983421,N,11854.646243090738,W,986.6819964214257,M,72.0,-91.01415676417506,101.325
RB0012851,123308.916,4847.327263565422,N,11861.488457957159,W,996.3420119531174,M,72.0,-90.23021273662721,101.325
RB0012851,123408.916,4855.093583889591,N,11866.278747348624,W,996.7359972546252,M,72.0,-91.10204845964083,101.325
RB0012851,123508.916,4863.610078488292,N,11875.575837826667,W,997.4308596046549,M,72.0,-98.85142355458318,101.325
RB0012851,123608.916,4868.6153976700325,N,11884.308768020299,W,1005.0208341162295,M,72.0,-102.54321101875928,101.325
RB0012851,123708.916,4873.729826469955,N,11892.272212226624,W,1009.5166221682355,M,72.0,-109.82349161802,101.325
RB0012851,123808.916,4883.508063364599,N,11896.88819038717,W,1010.0986680213689,M,72.0,-114.68345731251222,101.325
RB0012851,123908.916,4892.5620936080295,N,11898.32321576361,W,1013.3241684810243,M,72.0,-113.79576502394852,101.325
RB0012851,124008.916,4895.432014809962,N,11904.396457887286,W,1014.4576079873136,M,72.0,-123.70677101730622,101.325
RB0012851,124108.916,4900.861695473673,N,11909.647682990157,W,1021.3319525183172,M,72.0,-132.2092766068547,101.325
RB0012851,124208.916,4909.961349801088,N,11918.607273171096,W,1029.2847531516434,M,72.0,-140.21766513873624,101.325
RB0012851,124308.916,4917.677943501486,N,11926.032306253113,W,1030.5853431569628,M,72.0,-147.59922323807191,101.325
RB0012851,124408.916,4925.741505159562,N,11931.953137543223,W,1039.0530708786355,M,72.0,-151.26789411817086,101.325
RB0012851,124508.916,4925.0114761837485,N,11934.224121381474,W,1043.0540807885025,M,72.0,-155.38368253528347,101.325
RB0012851,124608.916,4931.812422267165,N,11938.569922150009,W,1049.4116949102008,M,72.0,-164.1194584453706,101.325
RB0012851,124708.916,4935.7285806817345,N,11939.659159288021,W,1049.9065640529361,M,72.0,-169.73055772036207,101.325
RB0012851,124808.916,4937.240947735752,N,11940.502366573373,W,1054.644554505721,M,72.0,-178.2414030546158,101.325
RB0012851,124908.916,4936.777860567164,N,11940.678620754812,W,1060.080891435409,M,72.0,-185.95553346933372,101.325
