RB0012851,120408.916,4682.904800944824,N,11711.768432459961,W,827.4,M,72.0,53.498574930856265,101.325
RB0012851,120508.916,4682.133910767,N,11717.48623710201,W,827.4,M,72.0,51.48191271237682,101.325
RB0012851,120608.916,4689.041317779294,N,11718.182685094795,W,827.4,M,72.0,41.77351823295101,101.325
RB0012851,120708.916,4695.830100109678,N,11718.756081449195,W,827.4,M,72.0,41.16101504127014,101.325
RB0012851,120808.916,4698.4535207887875,N,11719.849568707705,W,827.4,M,72.0,35.20973433034159,101.325
RB0012851,120908.916,4701.406180765259,N,11720.410011248505,W,827.4,M,72.0,34.871469732384796,101.325
RB0012851,121008.916,4708.796907572756,N,11721.78180820292,W,827.4,M,72.0,35.86872225006725,101.325
RB0012851,121108.916,4708.790903809173,N,11723.567588476517,W,827.4,M,72.0,28.840052236423766,101.325
RB0012851,121208.916,4710.847939600336,N,11728.201146815969,W,827.4,M,72.0,25.585710170041917,101.325
RB0012851,121308.916,4715.226780341776,N,11736.193930319754,W,827.4,M,72.0,22.65369632987262,101.325
RB0012851,121408.916,4716.724153811963,N,11744.21579790494,W,827.4,M,72.0,21.165250191908697,101.325
RB0012851,121508.916,4719.925364631401,N,11745.340397824197,W,827.4,M,72.0,14.178290554677737,101.325
RB0012851,121608.916,4719.5984633353955,N,11752.921878899717,W,827.4,M,72.0,7.452883640674543,101.325
RB0012851,121708.916,4727.174290781435,N,11753.617390310816,W,827.4,M,72.0,1.5741955162164958,101.325
RB0012851,121808.916,4732.972526097042,N,11760.72398413391,W,827.4,M,72.0,2.3702132265115514,101.325
RB0012851,121908.916,4739.609621747163,N,11763.918758775117,W,827.4,M,72.0,-7.352249479906033,101.325
RB0012851,122008.916,4747.532158453512,N,11770.371665369068,W,827.4,M,72.0,-9.71490875458258,101.325
RB0012851,122108.916,4754.375360816184,N,11779.441094315604,W,827.4,M,72.0,-14.420156544466213,101.325
RB0012851,122208.916,4756.348557410697,N,11788.01226020574,W,827.4,M,72.0,-18.617931737002184,101.325
RB0012851,122308.916,4759.708898960581,N,11793.571319637333,W,827.4,M,72.0,-18.798463266761825,101.325
RB0012851,122408.916,4761.239168465769,N,11797.017609407354,W,827.4,M,72.0,-21.40108121910164,101.325
RB0012851,122508.916,4767.973577122706,N,11796.95076647095,W,827.4,M,72.0,-25.487730590135307,101.325
RB0012851,122608.916,4773.212309036721,N,11806.143049273478,W,827.4,M,72.0,-31.869397584469432,101.325
RB0012851,122708.916,4778.042718972217,N,11813.146694167466,W,827.4,M,72.0,-35.32501190151663,101.325
RB0012851,122808.916,4778.314119810666,N,11815.310432403083,W,827.4,M,72.0,-35.34693294431786,101.325
RB0012851,122908.916,4787.864361047063,N,11818.708289872324,W,827.4,M,72.0,-39.21322648314259,101.325
RB0012851,123008.916,4792.964987962798,N,11826.017963072081,W,827.4,M,72.0,-38.3802793824875,101.325
RB0012851,123108.916,4802.740511023654,N,11828.409865613365,W,827.4,M,72.0,-46.49768609617719,101.325
RB0012851,123208.916,4807.329852730464,N,11830.33861634077,W,827.4,M,72.0,-53.249001697106436,101.325
RB0012851,123308.916,4813.6614928548115,N,11834.266515338886,W,827.4,M,72.0,-54.29905768809087,101.325
RB0012851,123408.916,4817.9229862307375,N,11842.508669833516,W,827.4,M,72.0,-63.80028081926815,101.325
RB0012851,123508.916,4818.4859920649105,N,11847.37931488439,W,827.4,M,72.0,-63.809330177651034,101.325
RB0012851,123608.916,4822.933076167793,N,11847.956339496577,W,827.4,M,72.0,-73.66086482919339,101.325
RB0012851,123708.916,4826.324386494483,N,11856.987192722872,W,827.4,M,72.0,-83.32956508602416,101.325
RB0012851,123808.916,4831.339393688252,N,11866.035692405529,W,827.4,M,72.0,-92.1797444190615,101.325
RB0012851,123908.916,4832.297365284808,N,11867.810743525055,W,827.4,M,72.0,-97.31781742127328,101.325
RB0012851,124008.916,4835.041680256245,N,11871.606605822793,W,827.4,M,72.0,-102.02143729535833,101.325
RB0012851,124108.916,4843.8465317611635,N,11874.569809909257,W,827.4,M,72.0,-103.08881140457808,101.325
RB0012851,124208.916,4850.294547816624,N,11880.225543276145,W,827.4,M,72.0,-102.91031468013257,101.325
RB0012851,124308.916,4855.935103551172,N,11888.070426149943,W,827.4,M,72.0,-105.79840567127034,101.325
RB0012851,124408.916,4857.028251565053,N,11897.90961748169,W,827.4,M,72.0,-114.62687041462569,101.325
RB0012851,124508.916,4863.473223363218,N,11903.481980178898,W,827.4,M,72.0,-116.69825826505617,101.325
RB0012851,124608.916,4867.607250163898,N,11905.815170124535,W,827.4,M,72.0,-119.825191257659,101.325
RB0012851,124708.916,4875.282774113809,N,11905.50506541685,W,827.4,M,72.0,-127.67775231499382,101.325
RB0012851,124808.916,4883.305089189799,N,11905.752745961108,W,827.4,M,72.0,-127.01850575395547,101.325
RB0012851,124908.916,4892.4619979595955,N,11915.751454097162,W,827.4,M,72.0,-132.0928211635298,101.325
RB0012851,125008.916,4895.982626851277,N,11917.406899210506,W,827.4,M,72.0,-134.25969070128107,101.325
RB0012851,125108.916,4900.242651619871,N,11925.249219150071,W,827.4,M,72.0,-143.8328380597364,101.325
RB0012851,125208.916,4900.457595443536,N,11935.121588590411,W,827.4,M,72.0,-149.6713157719973,101.325
RB0012851,125308.916,4902.378838324358,N,11943.181200950432,W,827.4,M,72.0,-152.79722283051234,101.325
RB0012851,125408.916,4908.868167363066,N,11951.941480696974,W,827.4,M,72.0,-154.86594665516247,101.325
RB0012851,125508.916,4912.806643058807,N,11951.179478306107,W,827.4,M,72.0,-154.6816603748899,101.325
RB0012851,125608.916,4918.958997856566,N,11954.39337009104,W,827.4,M,72.0,-158.27584510254871,101.325
RB0012851,125708.916,4925.6211739954815,N,11955.277686130354,W,827.4,M,72.0,-157.3633543162995,101.325
RB0012851,125808.916,4927.134906373648,N,11962.99891744501,W,827.4,M,72.0,-158.68506345604166,101.325
